Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2;Nr_Wojewodztwa
19865;2023-04-28;2024-04-27;520000,0;NIE;BOLESŁAWA CHROBREGO 1C;15-057;BIAŁYSTOK;Podlaskie;POLSKA;1;;53.1313047;23.183732392456143;1;0;9;
19866;2023-04-28;2024-04-27;360000,0;NIE;ARMII KRAJOWEJ 53F;83-110;TCZEW;Pomorskie;POLSKA;1;;54.0942772;18.7584856;1;0;10;
19867;2023-04-28;2024-04-27;368000,0;NIE;Wodna 36;30-719;Kraków;Małopolskie;POLSKA;1;;50.03793075;19.97606445312534;1;0;6;
19868;2023-04-28;2024-04-27;370000,0;NIE;ZAWADKA 63;34-650;ZAWADKA;Małopolskie;POLSKA;1;;49.74508985;20.278661067925277;3;0;6;
19869;2023-04-28;2024-04-27;150000,0;NIE;TADEUSZA KOŚCIUSZKI 25D;72-320;TRZEBIATÓW;Zachodniopomorskie;POLSKA;1;;54.06288465;15.262648549999994;1;0;13;
19870;2023-04-28;2024-04-27;50000,0;NIE;CZERWONEGO KRZYŻA 6;41-200;SOSNOWIEC;Śląskie;POLSKA;1;;50.28880865;19.118745430388543;1;0;15;
19871;2023-04-28;2024-04-27;20000,0;NIE;Tyrowo 103;14-100;Tyrowo;Warmińsko-Mazurskie;POLSKA;1;;53.6731541;19.8867941;3;0;11;
19872;2023-04-28;2024-04-27;300000,0;NIE;BACZYŃSKIEGO 5B;41-200;SOSNOWIEC;Śląskie;POLSKA;1;;50.28870235;19.1000778804517;1;0;15;
19873;2023-04-28;2024-04-27;120000,0;NIE;BRZYDOWO 61;11-008;BRZYDOWO;Warmińsko-Mazurskie;POLSKA;1;;53.91836415;20.151640600000007;3;0;11;
19874;2023-04-28;2024-04-27;350000,0;NIE;KOPRZYWIAŃSKA 48;04-285;WARSZAWA;Mazowieckie;POLSKA;1;;52.243079449999996;21.119463300925663;1;0;5;
19875;2023-05-03;2024-05-02;320000,0;NIE;KOLEJOWA 12;78-113;DYGOWO;Zachodniopomorskie;POLSKA;1;;54.136838850000004;15.728819254406712;1;0;13;
19876;2023-04-28;2024-04-27;270000,0;NIE;PIŁSUDSKIEGO 68;41-902;BYTOM;Śląskie;POLSKA;1;;50.3488724;18.9241696;1;0;15;
19877;2023-04-29;2024-04-28;20000,0;NIE;LASKOWA 281;34-602;LASKOWA;Małopolskie;POLSKA;1;;49.77860215;20.46547263149106;3;0;6;
19878;2023-04-29;2024-04-28;200000,0;NIE;NOWY PROBARK 18;11-700;NOWY PROBARK;Warmińsko-Mazurskie;POLSKA;1;;53.830447;21.351154855019224;3;0;11;
19879;2023-04-29;2024-04-28;70000,0;NIE;STARE KANICE 17;28-363;STARE KANICE;Świętokrzyskie;POLSKA;1;;50.7377304;20.2140402;3;0;16;
19880;2023-04-29;2024-04-28;270000,0;NIE;ŻABIA 20;15-448;BIAŁYSTOK;Podlaskie;POLSKA;1;;53.1368458;23.1524025;1;0;9;
19881;2023-04-29;2024-04-28;320000,0;NIE;GUSTAWA GIZEWIUSZA 2A;12-100;SZCZYTNO;Warmińsko-Mazurskie;POLSKA;1;;53.5753262;20.98978847178571;1;0;11;
19882;2023-04-29;2024-04-28;220000,0;NIE;ROSSOCHA 3;96-200;ROSSOCHA;Łódzkie;POLSKA;1;;51.83154;20.23645;3;0;14;
19883;2023-04-29;2024-04-28;370000,0;NIE;Dębowa 37;61-458;Poznań;Wielkopolskie;POLSKA;1;;52.3677959;16.9129772;1;0;12;
19884;2023-04-29;2024-04-28;320000,0;NIE;SADOWA 9;18-300;ZAMBRÓW;Podlaskie;POLSKA;1;;52.9868747;22.24078151971983;1;0;9;
19885;2023-04-29;2024-04-28;427000,0;NIE; 136;37-562;Tuligłowy;Podkarpackie;POLSKA;1;;49.892723;22.599134;3;1;8;
19886;2023-04-29;2024-04-28;870000,0;NIE;STORCZYKOWA 10;83-010;ROTMANKA;Pomorskie;POLSKA;1;;54.2748557;18.60750816052631;1;0;10;
19887;2023-04-29;2024-04-28;20000,0;NIE;MANIFESTU POŁANIECKIEGO 32;80-406;GDAŃSK;Pomorskie;POLSKA;1;;54.38709635;18.626139897974696;1;0;10;
19888;2023-04-29;2024-04-28;380000,0;NIE;GRUNWALDZKA 65B;09-100;PŁOŃSK;Mazowieckie;POLSKA;1;;52.63135495;20.372166378653837;1;0;5;
19889;2023-04-29;2024-04-28;305000,0;NIE;11 LISTOPADA 15;91-370;ŁÓDŹ;Łódzkie;POLSKA;1;;51.816412150000005;19.42356040281143;1;0;14;
19890;2023-04-29;2024-04-28;350000,0;NIE;KOŹMIŃSKIEGO 25;05-170;ZAKROCZYM;Mazowieckie;POLSKA;1;;52.433544749999996;20.61106334145927;1;0;5;
19891;2023-04-29;2024-04-28;50000,0;NIE;OSTROWSKA 5A;71-757;SZCZECIN;Zachodniopomorskie;POLSKA;1;;53.464681;14.5760344;1;0;13;
19892;2023-04-29;2024-04-28;140000,0;NIE;1 MAJA 29;55-200;OŁAWA;Dolnośląskie;POLSKA;1;;50.937251599999996;17.298136659117503;1;0;1;
19893;2023-04-29;2024-04-28;520000,0;NIE;ZIELONOGÓRSKA 1;86-031;NIWY;Kujawsko-Pomorskie;POLSKA;1;;53.1881962;18.098252102188226;1;0;2;
19894;2023-04-29;2024-04-28;1520000,0;NIE;SŁOWICZA 7A;02-170;WARSZAWA;Mazowieckie;POLSKA;1;;52.19133735;20.964826077818373;1;0;5;
19895;2023-04-29;2024-04-28;700000,0;NIE;RADZIONKOWSKA 76;42-605;TARNOWSKIE GÓRY;Śląskie;POLSKA;1;;50.4214792;18.8753807;1;0;15;
19896;2023-04-29;2024-04-28;525000,0;NIE;Ziębicka 16;60-164;POZNAŃ;Wielkopolskie;POLSKA;1;;52.3845874;16.843620317890338;1;0;12;
19897;2023-04-29;2024-04-28;380000,0;NIE;1 PUŁKU UŁANÓW KRECHOWIECKICH 11;16-300;AUGUSTÓW;Podlaskie;POLSKA;1;;53.858824850000005;23.007122760859936;1;0;9;
19898;2023-04-29;2024-04-28;100000,0;NIE;POGORZAŁA WIEŚ 16L;82-213;POGORZAŁA WIEŚ;Pomorskie;POLSKA;1;;53.97231;18.93001;3;0;10;
19899;2023-04-29;2024-04-28;50000,0;NIE;UŁAŃSKA 19;85-210;BYDGOSZCZ;Kujawsko-Pomorskie;POLSKA;1;;53.124363849999995;17.97894443199912;1;0;2;
19900;2023-04-29;2024-04-28;20000,0;NIE;GŁÓWNA 38;61-007;POZNAŃ;Wielkopolskie;POLSKA;1;;52.4207173;16.9700045;1;0;12;
19901;2023-04-29;2024-04-28;400000,0;NIE;MARATOŃSKA 9;41-407;IMIELIN;Śląskie;POLSKA;1;;50.15826255;19.213710407702248;1;0;15;
19902;2023-04-29;2024-04-28;420000,0;NIE;AFRYKAŃSKA 12E;03-966;WARSZAWA;Mazowieckie;POLSKA;1;;52.2266597;21.072246126885823;1;0;5;
19903;2023-04-29;2024-04-28;120000,0;NIE;ADAMA CHĘTNIKA 6;07-410;OSTROŁĘKA;Mazowieckie;POLSKA;1;;53.08734795;21.5767515;1;0;5;
19904;2023-04-29;2024-04-28;140000,0;NIE;Przejazd 29b;99-200;Poddębice;Łódzkie;POLSKA;1;;51.891390;18.959518;3;1;14;
19905;2023-04-29;2024-04-28;410000,0;NIE;DZIEWANNY 27;20-539;LUBLIN;Lubelskie;POLSKA;1;;51.2336325;22.518060920775323;1;0;3;
19906;2023-04-29;2024-04-28;20000,0;NIE;SKARBKA Z GÓR 134;03-287;WARSZAWA;Mazowieckie;POLSKA;1;;52.3216491;21.05760623250609;1;0;5;
19907;2023-04-29;2024-04-28;220000,0;NIE;JASNA 2;33-100;TARNÓW;Małopolskie;POLSKA;1;;50.01503745;21.00392581316926;1;0;6;
19908;2023-04-29;2024-04-28;200000,0;NIE;SZKOLNA 11;09-300;ŻUROMIN;Mazowieckie;POLSKA;1;;53.0680111;19.90991111550784;1;0;5;
19909;2023-04-29;2024-04-28;515000,0;NIE;OSIEDLE PIASTÓW 74;31-625;KRAKÓW;Małopolskie;POLSKA;1;;50.10578045;20.016207756553197;1;0;6;
19910;2023-04-29;2024-04-28;20000,0;NIE;NOWE LINIE 29;74-202;NOWE LINIE;Zachodniopomorskie;POLSKA;1;;53.1997951;14.766975680000002;3;0;13;
19911;2023-05-03;2024-05-02;350000,0;NIE;HENRYKA SIENKIEWICZA 30A;63-900;RAWICZ;Wielkopolskie;POLSKA;1;;51.6030197;16.8558399;1;0;12;
19912;2023-05-03;2024-05-02;200000,0;NIE;HENRYKA SIENKIEWICZA 9;77-300;CZŁUCHÓW;Zachodniopomorskie;POLSKA;1;;53.67715;17.36506;1;0;13;
19913;2023-05-03;2024-05-02;20000,0;NIE;KAROLA MARCINKOWSKIEGO 2B;40-233;KATOWICE;Śląskie;POLSKA;1;;50.2605912;19.0594801;1;0;15;
19914;2023-05-03;2024-05-02;320000,0;NIE;POZNAŃSKA 19;60-848;POZNAŃ;Wielkopolskie;POLSKA;1;;52.4136381;16.906694;3;0;12;
19915;2023-05-03;2024-05-02;810000,0;NIE;OLIWKOWA 3;66-415;KŁODAWA;Lubuskie;POLSKA;1;;52.771948;15.2202044;1;0;4;
19916;2023-05-03;2024-05-02;450000,0;NIE;ŚNIADKA DRUGA 29;26-010;ŚNIADKA DRUGA;Świętokrzyskie;POLSKA;1;;50.96025;20.98872;3;0;16;
19917;2023-05-03;2024-05-02;200000,0;NIE;GĄSIOROWSKICH 5A;60-703;POZNAŃ;Wielkopolskie;POLSKA;1;;52.3984617;16.9068041;1;0;12;
19918;2023-05-05;2024-05-04;200000,0;NIE;STOCZEK 57 G;21-025;STOCZEK;Lubelskie;POLSKA;1;;51.378405349999994;22.49858399572146;3;0;3;
19919;2023-05-05;2024-05-04;20000,0;NIE;TORUŃSKA 66;62-600;KOŁO;Wielkopolskie;POLSKA;1;;52.20146975;18.63192035;1;0;12;
19920;2023-05-05;2024-05-04;100000,0;NIE;BAŁTYCKA 10;05-825;GRODZISK MAZOWIECKI;Mazowieckie;POLSKA;1;;52.10493315;20.619473406342586;1;0;5;
19921;2023-05-05;2024-05-04;170000,0;NIE;BRZEZINKA 27;56-400;BRZEZINKA;Dolnośląskie;POLSKA;1;;51.281936;17.457785814665442;3;0;1;
19922;2023-05-05;2024-05-04;20000,0;NIE;OGIŃSKIEGO 115;66-400;GORZÓW WIELKOPOLSKI;Lubuskie;POLSKA;1;;52.7612918;15.245607;1;0;4;
19923;2023-05-05;2024-05-04;220000,0;NIE;Kazimierza Wielkiego 48a;66-300;Międzyrzecz;Lubuskie;POLSKA;1;;52.4468081;15.5785273;1;0;4;
19924;2023-05-05;2024-05-04;170000,0;NIE;DOBRA 8;06-500;MŁAWA;Mazowieckie;POLSKA;1;;53.122563549999995;20.385763343381534;1;0;5;
19925;2023-05-05;2024-05-04;250000,0;NIE;PĘZINO 13A;73-131;PĘZINO;Zachodniopomorskie;POLSKA;1;;53.35025;15.17314;3;0;13;
19926;2023-05-05;2024-05-04;90000,0;NIE; 9;87-860;Zbijewo;Kujawsko-Pomorskie;POLSKA;1;;52.357019;19.001585;1;2;2;
19927;2023-05-05;2024-05-04;50000,0;NIE;TARCZYŃSKA 12;02-023;WARSZAWA;Mazowieckie;POLSKA;1;;52.2228907;20.9884285;1;0;5;
19928;2023-05-05;2024-05-04;120000,0;NIE;Batalionów Chłopskich 77E;01-305;WARSZAWA;Mazowieckie;POLSKA;1;;52.22918905;20.892740220021125;1;0;5;
19929;2023-05-05;2024-05-04;420000,0;NIE;GEN. WŁADYSŁAWA ANDERSA 21;00-159;WARSZAWA;Mazowieckie;POLSKA;1;;52.2497316;20.9982223;1;0;5;
19930;2023-05-05;2024-05-04;520000,0;NIE;KICKO 26;73-112;KICKO;Zachodniopomorskie;POLSKA;1;;53.402450400000006;15.114371036877362;3;0;13;
19931;2023-05-05;2024-05-04;50000,0;NIE;NARUTOWICZA 58;97-500;RADOMSKO;Łódzkie;POLSKA;1;;51.078258;19.4500422;1;0;14;
19932;2023-05-05;2024-05-04;70000,0;NIE;STANISŁAWA CHUDOBY 15;50-430;WROCŁAW;Dolnośląskie;POLSKA;1;;51.0964654;17.0538117;1;0;1;
19933;2023-05-05;2024-05-04;400000,0;NIE;TARGOWA 16;82-200;MALBORK;Pomorskie;POLSKA;1;;54.0281369;19.029206;1;0;10;
19934;2023-05-05;2024-05-04;820000,0;NIE;SĘPIA 11;53-143;WROCŁAW;Dolnośląskie;POLSKA;1;;51.08046615;17.005723917863655;1;0;1;
19935;2023-05-05;2024-05-04;420000,0;NIE;EGEJSKA 5;02-764;WARSZAWA;Mazowieckie;POLSKA;1;;52.17788005;21.05795742113402;1;0;5;
19936;2023-05-11;2024-05-10;230000,0;NIE;MARCINA KASPRZAKA 52;41-303;DĄBROWA GÓRNICZA;Śląskie;POLSKA;1;;50.32824215;19.23479645014683;1;0;15;
19937;2023-05-06;2024-05-05;400000,0;NIE;BAZALTOWA 9;62-080;SIEROSŁAW;Wielkopolskie;POLSKA;1;;52.40914;16.6766;1;0;12;
19938;2023-05-06;2024-05-05;400000,0;NIE;Jodłowa 16;64-520;Obrzycko;Wielkopolskie;POLSKA;1;;52.70339;16.54269;1;0;12;
19939;2023-05-06;2024-05-05;20000,0;NIE;WOJSKA POLSKIEGO 21;78-300;ŚWIDWIN;Zachodniopomorskie;POLSKA;1;;53.7725739;15.779599208390122;1;0;13;
19940;2023-05-06;2024-05-05;450000,0;NIE;GRÓJECKA 5A;62-510;KONIN;Wielkopolskie;POLSKA;1;;52.2306593;18.3093755;1;0;12;
19941;2023-05-06;2024-05-05;545000,0;NIE;GAZOMIA NOWA 11A;97-310;GAZOMIA NOWA;Łódzkie;POLSKA;1;;51.484656;19.736041;3;0;14;
19942;2023-05-18;2024-05-17;20000,0;NIE;INOWROCŁAWSKA 3;53-653;WROCŁAW;Dolnośląskie;POLSKA;1;;51.1133397;17.013545;3;0;1;
19943;2023-05-06;2024-05-05;320000,0;NIE;GRABOWA BUCHTA 1;86-150;GRABOWA BUCHTA;Kujawsko-Pomorskie;POLSKA;1;;53.5383085;18.3846782;3;0;2;
19944;2023-05-06;2024-05-05;1120000,0;NIE;Brzozowa 5;32-086;Bosutów;Małopolskie;POLSKA;1;;50.13278085;19.972194258809722;1;0;6;
19945;2023-05-06;2024-05-05;190000,0;NIE;WARCISŁAWA IV 9C;78-400;SZCZECINEK;Zachodniopomorskie;POLSKA;1;;53.69998;16.69986;1;0;13;
19946;2023-05-06;2024-05-05;70000,0;NIE;WARCISŁAWA IV 9C;78-400;SZCZECINEK;Zachodniopomorskie;POLSKA;1;;53.69998;16.69986;1;0;13;
19947;2023-05-06;2024-05-05;50000,0;NIE;Bitwy Warszawskiej 1920 roku 19;02-366;Warszawa;Mazowieckie;POLSKA;1;;52.214768;20.963961;1;1;5;
19948;2023-05-06;2024-05-05;100000,0;NIE;SPACEROWA 1;98-324;KRASZKOWICE;Łódzkie;POLSKA;1;;51.19004095;18.706671874895136;1;0;14;
19949;2023-05-06;2024-05-05;301000,0;NIE;GLIWICKA 46;48-100;GROBNIKI;Opolskie;POLSKA;1;;50.1980169;17.8770725;1;0;7;
19950;2023-05-06;2024-05-05;630000,0;NIE;Górna 29;21-500;BIAŁA PODLASKA;Lubelskie;POLSKA;1;;52.0127079;23.1269324;1;0;3;
19951;2023-05-06;2024-05-05;650000,0;NIE;Poznańska 73A;62-051;Wiry;Wielkopolskie;POLSKA;1;;52.3267737;16.8645123;1;0;12;
19952;2023-05-06;2024-05-05;220000,0;NIE;KACZYNOS-KOLONIA 14;82-220;KACZYNOS-KOLONIA;Pomorskie;POLSKA;1;;54.0709059;19.1906286;3;0;10;
19953;2023-05-06;2024-05-05;330000,0;NIE;ŚWIECKA 4;81-003;GDYNIA;Pomorskie;POLSKA;1;;54.54321015;18.45998457755445;1;0;10;
19954;2023-05-06;2024-05-05;1580000,0;NIE;GUZEWSKA 37;95-030;RZGÓW;Łódzkie;POLSKA;1;;51.6536601;19.4626627;1;0;14;
19955;2023-05-06;2024-05-05;150000,0;NIE;SZEROKIE 121 B;20-050;LUBLIN;Lubelskie;POLSKA;1;;51.2532839;22.48195162500037;1;0;3;
19956;2023-05-06;2024-05-05;320000,0;NIE;JANA KILIŃSKIEGO 25;19-300;EŁK;Podlaskie;POLSKA;1;;53.81153595;22.363263766843424;1;0;9;
19957;2023-05-06;2024-05-05;720000,0;NIE;Saska 12F;30-720;Kraków;Małopolskie;POLSKA;1;;50.0379592;19.983839806604898;1;0;6;
19958;2023-05-12;2024-05-11;300000,0;NIE;MARSZAŁKA JÓZEFA PIŁSUDSKIEGO 81A;75-523;KOSZALIN;Zachodniopomorskie;POLSKA;1;;54.1978253;16.2073137;1;0;13;
19959;2023-05-06;2024-05-05;170000,0;NIE;LANGIEWICZA 45;27-400;SZEWNA;Świętokrzyskie;POLSKA;1;;50.91937275;21.373656699999998;1;0;16;
19960;2023-05-06;2024-05-05;70000,0;NIE;JARACZA 2;67-100;NOWA SÓL;Lubuskie;POLSKA;1;;51.806964550000004;15.719773286011499;1;0;4;
19961;2023-05-06;2024-05-05;528000,0;NIE;TADEUSZA PEŁCZYŃSKIEGO 3;01-471;WARSZAWA;Mazowieckie;POLSKA;1;;52.24152515;20.909159638891204;1;0;5;
19962;2023-05-06;2024-05-05;420000,0;NIE;SŁONECZNA 3;35-061;RZESZÓW;Podkarpackie;POLSKA;1;;50.03383;22.00557;1;0;8;
19963;2023-05-06;2024-05-05;812000,0;NIE;Glinik 80A;31-990;Kraków;Małopolskie;POLSKA;1;;50.100347;20.126488;1;1;6;
19964;2023-05-06;2024-05-05;558000,0;NIE;NOWE TŁOKI 66AC;64-200;NOWE TŁOKI;Wielkopolskie;POLSKA;1;;52.1390155;16.1335867;3;0;12;
19965;2023-05-09;2024-05-08;210000,0;NIE;ŚWIERŻE GÓRNE 6;26-900;ŚWIERŻE GÓRNE;Świętokrzyskie;POLSKA;1;;51.656812450000004;21.479938898144297;3;0;16;
19966;2023-05-09;2024-05-08;1520000,0;NIE;Lotnicza 30A;62-070;Zborowo;Wielkopolskie;POLSKA;1;;52.364525;16.6299334;1;0;12;
19967;2023-05-09;2024-05-08;50000,0;NIE;KOŚCIUSZKI 95A;14-500;BRANIEWO;Warmińsko-Mazurskie;POLSKA;1;;54.3817688;19.8367761;1;0;11;
19968;2023-05-09;2024-05-08;200000,0;NIE;PSZENICZNA 14;82-300;ELBLĄG;Pomorskie;POLSKA;1;;54.21654235;19.393148003117975;1;0;10;
19969;2023-05-09;2024-05-08;400000,0;NIE;FUNDAMENTOWA 2E;80-298;GDAŃSK;Pomorskie;POLSKA;1;;54.3541579;18.494288249999997;1;0;10;
19970;2023-07-05;2024-07-04;80000,0;NIE;RADZYMIŃSKA 60;03-752;WARSZAWA;Mazowieckie;POLSKA;1;;52.260647899999995;21.05393736061434;1;0;5;
19971;2023-05-15;2024-05-14;20000,0;NIE;KOSSAKA 142;64-920;PIŁA;Wielkopolskie;POLSKA;1;;53.16399355;16.775023599999997;1;0;12;
19972;2023-05-09;2024-05-08;200000,0;NIE;BIAŁOWIESKA 1F;81-179;GDYNIA;Pomorskie;POLSKA;1;;54.55282;18.5165374;1;0;10;
19973;2023-05-09;2024-05-08;170000,0;NIE;LIPINKA 18;82-230;LIPINKA;Pomorskie;POLSKA;1;;54.121854150000004;19.122750828555553;3;0;10;
19974;2023-05-09;2024-05-08;20000,0;NIE;KOBIELSKA 11;04-359;WARSZAWA;Mazowieckie;POLSKA;1;;52.2467522;21.08799369278964;1;0;5;
19975;2023-05-09;2024-05-08;50000,0;NIE;RYBNA 11;62-200;GNIEZNO;Wielkopolskie;POLSKA;1;;52.5404199;17.5979459;1;0;12;
19976;2023-05-09;2024-05-08;100000,0;NIE;KIEŁKOWSKA 29;64-211;OBRA;Wielkopolskie;POLSKA;1;;52.0778466;16.042391746493138;1;0;12;
19977;2023-05-09;2024-05-08;20000,0;NIE;KIEŁKOWSKA 29;64-211;OBRA;Wielkopolskie;POLSKA;1;;52.0778466;16.042391746493138;1;0;12;
19978;2023-05-21;2024-05-20;50000,0;NIE;GŁODNO 23;62-068;GŁODNO;Wielkopolskie;POLSKA;1;;52.14895;16.19541;3;0;12;
19979;2023-05-09;2024-05-08;800000,0;NIE;LEŚNA 2A;05-100;NOWY DWÓR MAZOWIECKI;Mazowieckie;POLSKA;1;;52.419902449999995;20.738813331190798;1;0;5;
19980;2023-05-09;2024-05-08;450000,0;NIE;ALEJA JERZEGO WASZYNGTONA 98;04-015;WARSZAWA;Mazowieckie;POLSKA;1;;52.24223225;21.07428081455012;1;0;5;
19981;2023-05-09;2024-05-08;500000,0;NIE;ZIMOWA 22;07-203;POPOWO-LETNISKO;Mazowieckie;POLSKA;1;;52.552586;21.132801649999998;1;0;5;
19982;2023-05-09;2024-05-08;669000,0;NIE;RACULA-DĘBOWA 18;66-004;ZIELONA GÓRA;Lubuskie;POLSKA;1;;51.9129785;15.5604372;1;0;4;
19983;2023-05-10;2024-05-09;350000,0;NIE;IGNACEGO DASZYŃSKIEGO 14;59-700;BOLESŁAWIEC;Dolnośląskie;POLSKA;1;;51.2648207;15.566456;1;0;1;
19984;2023-05-29;2024-05-28;320000,0;NIE;POPOWO SALĘCKIE 29;11-700;POPOWO SALĘCKIE;Warmińsko-Mazurskie;POLSKA;1;;53.901531899999995;21.34618978886293;3;0;11;
19985;2023-05-10;2024-05-09;300000,0;NIE;SOKOLNICKA 46;62-021;PACZKOWO;Wielkopolskie;POLSKA;1;;52.40306;17.16407;1;0;12;
19986;2023-05-10;2024-05-09;20000,0;NIE;JANA OLBRACHTA 21;01-108;WARSZAWA;Mazowieckie;POLSKA;1;;52.233933300000004;20.933881623857012;1;0;5;
19987;2023-05-10;2024-05-09;220000,0;NIE;PASIECZNIK 55;59-623;LUBOMIERZ;Dolnośląskie;POLSKA;1;;50.96322455000001;15.549394846906845;1;0;1;
19988;2023-05-10;2024-05-09;20000,0;NIE;KRUPLIN RADOMSZCZAŃSKI 22;98-331;KRUPLIN RADOMSZCZAŃSKI;Łódzkie;POLSKA;1;;51.078164;19.2219765;3;0;14;
19989;2023-05-10;2024-05-09;100000,0;NIE;BIELINA 12;97-225;BIELINA;Łódzkie;POLSKA;1;;51.56919;19.91076;3;0;14;
19990;2023-05-10;2024-05-09;320000,0;NIE;IGRZYSKOWA 3;85-796;BYDGOSZCZ;Kujawsko-Pomorskie;POLSKA;1;;53.1469585;18.139007820164515;1;0;2;
19991;2023-05-10;2024-05-09;120000,0;NIE;ENERGETYKÓW 7;59-920;BOGATYNIA;Dolnośląskie;POLSKA;1;;50.9075115;14.965435175875216;1;0;1;
19992;2023-05-10;2024-05-09;80000,0;NIE;LITEWSKA 35;26-600;RADOM;Świętokrzyskie;POLSKA;1;;51.3878453;21.1849874;1;0;16;
19993;2023-05-10;2024-05-09;170000,0;NIE; 3E;73-115;Ziemomyśl B;Zachodniopomorskie;POLSKA;1;;53.188950;15.299770;3;1;13;
19994;2023-05-10;2024-05-09;120000,0;NIE;JANA MATEJKI 6;82-300;ELBLĄG;Pomorskie;POLSKA;1;;54.18071635;19.403705485569052;1;0;10;
19995;2023-05-10;2024-05-09;50000,0;NIE;RUDA TARNOWSKA 74;08-470;RUDA TARNOWSKA;Mazowieckie;POLSKA;1;;51.784304899999995;21.45293130919934;3;0;5;
19996;2023-05-10;2024-05-09;520000,0;NIE;BERNARDA CHRZANOWSKIEGO 39;80-278;GDAŃSK;Pomorskie;POLSKA;1;;54.3855625;18.58079037584317;1;0;10;
19997;2023-05-10;2024-05-09;120000,0;NIE;DUŻA 5G;05-270;MARKI;Mazowieckie;POLSKA;1;;52.33615535;21.128115056031746;1;0;5;
19998;2023-05-10;2024-05-09;300000,0;NIE;PLAC DOMINIKAŃSKI 2;47-400;RACIBÓRZ;Opolskie;POLSKA;1;;50.0920532;18.220821;1;0;7;
19999;2023-05-10;2024-05-09;585000,0;NIE;Wysockiego 5;05-820;PIASTÓW;Mazowieckie;POLSKA;1;;52.1898322;20.838217691892304;1;0;5;
20000;2023-05-15;2024-05-14;20000,0;NIE;TORUŃSKA 68;03-226;WARSZAWA;Mazowieckie;POLSKA;1;;52.29591615;21.022143359011757;1;0;5;
20001;2023-05-10;2024-05-09;20000,0;NIE;JAWOROWA 76;61-454;POZNAŃ;Wielkopolskie;POLSKA;1;;52.3672929;16.9069805;1;0;12;
20002;2023-06-08;2024-06-07;100000,0;NIE;JULIANA ZUBRZYCKIEGO 41;41-605;ŚWIĘTOCHŁOWICE;Śląskie;POLSKA;1;;50.3003231;18.914949241614906;1;0;15;
20003;2023-05-10;2024-05-09;450000,0;NIE;STEFANA ŻEROMSKIEGO 11;90-711;ŁÓDŹ;Łódzkie;POLSKA;1;;52.0503324;19.211809549999998;1;0;14;
20004;2023-05-11;2024-05-10;550000,0;NIE;POZNAŃSKA 105;62-006;KOBYLNICA;Wielkopolskie;POLSKA;1;;52.44705;17.08148;1;0;12;
20005;2023-05-11;2024-05-10;380000,0;NIE;PIŁSUDSKIEGO 5;62-500;KONIN;Wielkopolskie;POLSKA;1;;52.19704725;18.232245568024183;1;0;12;
20006;2023-05-11;2024-05-10;580000,0;NIE;KWIATOWA 23;55-110;SKOKOWA;Dolnośląskie;POLSKA;1;;51.392804850000005;16.840931742937357;1;0;1;
20007;2023-05-11;2024-05-10;820000,0;NIE;BRZOZOWA 6;96-321;HUTA ŻABIOWOLSKA;Łódzkie;POLSKA;1;;52.03232;20.66982;1;0;14;
20008;2023-05-11;2024-05-10;200000,0;NIE;17 LIPCA 12;41-250;CZELADŹ;Śląskie;POLSKA;1;;50.32374555;19.074841830268472;1;0;15;
20009;2023-05-11;2024-05-10;520000,0;NIE;Słowackiego 8;20-461;LUBLIN;Lubelskie;POLSKA;1;;51.1331549;23.486891;1;0;3;
20010;2023-05-14;2024-05-13;70000,0;NIE;SŁOWACKIEGO 7;89-400;SĘPÓLNO KRAJEŃSKIE;Kujawsko-Pomorskie;POLSKA;1;;53.454240999999996;17.53950747660514;1;0;2;
20011;2023-05-11;2024-05-10;170000,0;NIE;JÓZEFA WYBICKIEGO 18;83-200;STAROGARD GDAŃSKI;Pomorskie;POLSKA;1;;53.9744194;18.53144486340206;1;0;10;
20012;2023-05-11;2024-05-10;50000,0;NIE;Filarowa 3;41-500;Chorzów;Śląskie;POLSKA;1;;50.298751;18.941904;1;1;15;
20013;2023-05-11;2024-05-10;20000,0;NIE;OTWARTA 11;50-212;WROCŁAW;Dolnośląskie;POLSKA;1;;51.1195228;17.0291092;1;0;1;
20014;2023-05-11;2024-05-10;350000,0;NIE;FRANKLINA ROOSEVELTA 1;59-220;LEGNICA;Dolnośląskie;POLSKA;1;;51.2043084;16.16216010743147;1;0;1;
20015;2023-05-11;2024-05-10;20000,0;NIE;POLITECHNICZNA 10;80-288;GDAŃSK;Pomorskie;POLSKA;1;;54.37471605;18.613915809804602;1;0;10;
20016;2023-05-11;2024-05-10;700000,0;NIE;ZAWILCOWA 24;16-300;AUGUSTÓW;Podlaskie;POLSKA;1;;53.8343708;22.991542238956306;1;0;9;
20017;2023-05-11;2024-05-10;620000,0;NIE;Generała Józefa Wysockiego 63A;37-700;Przemyśl;Podkarpackie;POLSKA;1;;49.813452;22.743652;3;1;8;
20018;2023-05-11;2024-05-10;620000,0;NIE;IBERYJSKA 5;02-764;WARSZAWA;Mazowieckie;POLSKA;1;;52.1781705;21.0560182;1;0;5;
